"ts","orig_h","resp_h","proto","query","qtype_name","answers","community_id"
"2026-02-13 05:28:25.592","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:EXttb2uniGs5wINXBCiCmZ8d8Oo="
"2026-02-13 05:28:25.507","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Tt/b9uASuUBAtOCNWMkAaZsXSqk="
"2026-02-13 05:28:25.468","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:zvteWuyzeHqHRFsId0frHQ9OEIk="
"2026-02-13 05:28:25.395","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:q/g1AJV8n2/yBGEOSvpCyPj97GA="
"2026-02-13 05:28:25.357","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:FUXlpsmTYs2nUdUK0VWF6TWY72o="
"2026-02-13 05:28:25.274","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:U54QMyvQNMICg59CYJAN9Uu26jw="
"2026-02-13 05:28:25.235","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:64Fs9SS5CV+zLjFVmIrTPXSbh0g="
"2026-02-13 05:28:25.164","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:6hVUxSLmeczANnERogcIIULu18o="
"2026-02-13 05:28:25.126","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:bBVxKeiM8p/kb3s1CM6GkRk5ngY="
"2026-02-13 05:28:25.051","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Y2MvH5qUGYBt3t0v5jZSOamdWN0="
"2026-02-13 05:28:25.013","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:5qfYxLF8lzrW9Ql7+yIhwguvL6M="
"2026-02-13 05:28:24.940","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:lioIZfUIuLB9gXuid9tjdXnVJys="
"2026-02-13 05:28:24.903","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:1fpBbFfv6jztsaCAARfXRDTwp4A="
"2026-02-13 05:28:24.827","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:YI4PMLOTMHSTGN4leEJLQDot0As="
"2026-02-13 05:28:24.789","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:97svagcsffDRDeytcjRV8NHribs="
"2026-02-13 05:28:24.716","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:RCW5lcSJhfYSmtWop7C+dhkyYt0="
"2026-02-13 05:28:24.678","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:NruLhYATn1N6uAqSV0dAvihP+z4="
"2026-02-13 05:28:24.586","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:8j4aOZSBPHhocnvKVvJ/Fq8BnQo="
"2026-02-13 05:28:24.548","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:4/2S5N/7kOG8B/tdfrCVRzhzneQ="
"2026-02-13 05:27:08.254","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:SsqaTlruvxI8qdY7zRNsAqW4QRU="
"2026-02-13 05:27:08.254","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:wi9QOgbhZwVYBaAX4wabwK4890Q="
"2026-02-13 05:27:07.097","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:btK1kh/SEq/BQ54TDeQOqfeEx9w="
"2026-02-13 05:27:07.097","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:Krfm09jZAs+yxtlEX0jWp2SbXOI="
"2026-02-13 05:27:04.575","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:uXqaYQjLyINSu89PjvLnKkWy0zM="
"2026-02-13 05:27:04.575","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:3eqpTlmiBXn6uFhYAfvEnNnky1g="
"2026-02-13 05:26:58.634","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:TX9kUFWx3GhSJ5IklTBbKGmxFAk="
"2026-02-13 05:26:58.634","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:qI4Z1lPvu19tWNMlvkXspFPKIuc="
"2026-02-13 05:26:54.933","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:8L7fUxCS/3WuZaA+0ba+Z4ETHEY="
"2026-02-13 05:26:54.933","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:5HN5fjpKzXaYQzEMHgxx3BfvMcc="
"2026-02-13 05:26:43.208","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:YVX7nqRGWdWcKfLYqtBDm0h2sk8="
"2026-02-13 05:26:43.208","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:oLhqJbWcJoFdqFx+rTLf2dMzkKM="
"2026-02-13 05:26:26.123","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:p4XawMPNnyGqoMChoswkLcv0gIM="
"2026-02-13 05:26:26.084","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:HstanYztVA6c6OIblDhBXjwisCw="
"2026-02-13 05:26:26.007","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:zbgOwLrkcoHLryOxwPJ2G9sOYIU="
"2026-02-13 05:26:25.969","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:UKEevE6ZwN3gWjVZUqxCwcJ4JYI="
"2026-02-13 05:26:25.896","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:JjIk5uLjTWfd/oRbXuRP9b7DJKI="
"2026-02-13 05:26:25.858","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:LEOskwbdyGz3E/2xiX52mOxweWg="
"2026-02-13 05:26:25.783","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:tFnVz5xSUAcRUacpFYlGdDPVz3o="
"2026-02-13 05:26:25.746","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ANghPzdwlv4LHliahk0NuRHn2bE="
"2026-02-13 05:26:25.675","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:CgcsWUm+yX7i7KNS9pAqbnxP4Oo="
"2026-02-13 05:26:25.636","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:+EF3NThA89Ww9Z+bNHON6rnRbAM="
"2026-02-13 05:26:25.559","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:vpyRku0N5w6HOHihIgOSmQ2x11E="
"2026-02-13 05:26:25.521","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:7olKpOCms18KCb2HFQBb8wjBadg="
"2026-02-13 05:26:25.450","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:CYPIwiL4/rySBJmDSECk4UIpYNk="
"2026-02-13 05:26:25.412","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:3p0/s/WaHT3omwcAWQajDNzTG4Y="
"2026-02-13 05:26:25.337","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:41xkxemERAwcEYARoPskAFLfRjU="
"2026-02-13 05:26:25.299","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:YtxubMcX6qqYUYHdb5UnB5SokjM="
"2026-02-13 05:26:25.228","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:jQtVbRcCPOsbRkaZWUb47Xo7kRk="
"2026-02-13 05:26:25.189","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:U4o080FnzXBfudCgAlg73xr+kjo="
"2026-02-13 05:26:25.172","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:KIwitkBCMB83V2H4cViDh43vGiQ="
"2026-02-13 05:26:25.172","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:55MX433QAi+6qsusomM+o6pk87Q="
"2026-02-13 05:26:25.113","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:jfB+ySk0VxMWtxwjuhVAYtAh5cs="
"2026-02-13 05:26:25.075","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:RJlPkp4eGJbAjNXo18/D5PhKCDY="
"2026-02-13 05:26:25.002","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:4ZktSfwVLCfOKHMY9a1WBI9312M="
"2026-02-13 05:26:24.964","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:LbMTBeBAmsTFfJIUZRlzbjg2fDE="
"2026-02-13 05:26:24.869","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:lLT3YLvfvGdv1eStCAvxqtuoFD4="
"2026-02-13 05:26:24.831","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:KB4f6HOYTn8SR+l7VU1FlMqA020="
"2026-02-13 05:26:24.758","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:k8+s5oLlrRcq/hFJvcvjVOgywrs="
"2026-02-13 05:26:24.719","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:vLf9ozKtnJAPxKZvL9C33DP2qcM="
"2026-02-13 05:26:24.643","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:xuyQUk2ZU1ZUYa71KPmABz+S6rA="
"2026-02-13 05:26:24.605","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:RUrs+VEo+5OMXh+gSiisjaZuxec="
"2026-02-13 05:26:24.534","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:1a8Xi04k4WRtFBL6haOStyf6wq0="
"2026-02-13 05:26:24.496","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:fiTetE6V2UAE2uXyocYxuwsw75M="
"2026-02-13 05:26:24.419","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:hRRzigkxHi7D3uK/T7fSO/x2Si0="
"2026-02-13 05:26:24.381","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:udv72df6FXnlh0s48BSOf/E9O4c="
"2026-02-13 05:25:48.524","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:JGCMuc8yNqHcSeNECDoDqWWGuHI="
"2026-02-13 05:25:48.524","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:fgak696rt3txrhyXUjP2C8ix3Jk="
"2026-02-13 05:25:43.124","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:24:55.717","10.1.2.12","8.8.8.8","udp","teredo.ipv6.microsoft.com","A","","1:e6TfQmTzLF+sjStb9aX2LzA4lJk="
"2026-02-13 05:24:53.578","10.1.2.12","8.8.8.8","udp","api.github.com","A","20.200.245.245","1:CYdntfgomvQoCVsq1EJxeBWwtSE="
"2026-02-13 05:24:52.648","10.1.2.12","8.8.8.8","udp","artifacts.security.elastic.co","A","infra-cdn.elastic.co, 34.120.127.130","1:jYalPTCNmRZ6d74Ao4Qi2bOVf4U="
"2026-02-13 05:24:52.648","10.1.2.12","8.8.8.8","udp","artifacts.security.elastic.co","AAAA","infra-cdn.elastic.co, 2600:1901:0:1d7::","1:UJFeROXGANWqreQeFHDJTMoVVdg="
"2026-02-13 05:24:52.196","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:y/1HUoAXjdmtF89nmGqaQwHpaFk="
"2026-02-13 05:24:52.196","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:fUCncVNHKkkwYmE7MoDZFIVX6iA="
"2026-02-13 05:24:47.644","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:24:26.099","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:btKZr/owO1Vg9PcG23LKudC3sEM="
"2026-02-13 05:24:26.062","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:N/dPfrXhjljbbGk7Y0VGf8bW8K0="
"2026-02-13 05:24:25.980","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:P7qtVxmRYvI7ARzMMHY9YKrua4E="
"2026-02-13 05:24:25.942","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ZhSKJxvBVETuDqYzSjQok5hOFK0="
"2026-02-13 05:24:25.871","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:j2QRRffOfBoiDq2KzLrBTj32goc="
"2026-02-13 05:24:25.833","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zf1xoBcA50mLLgFNhx973pURbEY="
"2026-02-13 05:24:25.758","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:ggGIgPs2GXYCSMvoXTSoe6PO2p4="
"2026-02-13 05:24:25.720","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:CK/j5FhvfpVLK2m5O41DbVwhOYQ="
"2026-02-13 05:24:25.650","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:KEZI54eGIz8j/ZW+v+XfzWXzYoU="
"2026-02-13 05:24:25.611","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:32jQHx05kKgjwGcHSMnav1l2zn4="
"2026-02-13 05:24:25.535","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:BynneJYrb0NvfiNP+izTv8ConDc="
"2026-02-13 05:24:25.495","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:KBoPlAeQXz+oyvjtDk9z48n/qEs="
"2026-02-13 05:24:25.426","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:6iYKln2o0owTqNqS2PzJWaANnLE="
"2026-02-13 05:24:25.386","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:UIIC/M9kGQoNTNHvRYGxtN5fbNE="
"2026-02-13 05:24:25.311","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:42cNswiGfLx1BJ+VsLhNaif739M="
"2026-02-13 05:24:25.272","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:5YCD2mjOg3VVEh+JCIsnlCZvKRM="
"2026-02-13 05:24:25.202","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:LIkn3zP3e8Zi1m5OlctYgG4Oyuw="
"2026-02-13 05:24:25.165","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:udv72df6FXnlh0s48BSOf/E9O4c="
"2026-02-13 05:24:25.091","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:gutogXMq2BfsOQfTxBgfFhQYnZ4="
"2026-02-13 05:24:25.052","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:DGYP/OaZioSXcA4yACOynEtBR38="
"2026-02-13 05:24:24.979","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:wiCC4MyEt24/+7Al8jJx0dSfeYA="
"2026-02-13 05:24:24.941","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:DUYadK98na6CQuZHSY3zERcpfwE="
"2026-02-13 05:24:24.865","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:/CrBYkkihq/3roXSr7QmzKJzL1I="
"2026-02-13 05:24:24.828","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:SFJ/4mWDX5RxfrnzVESr2mXgv4U="
"2026-02-13 05:24:24.757","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ouMwjz5s93uWFyos5H1hxPfBoTw="
"2026-02-13 05:24:24.719","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:yK2oEDXqpCEHVEYfHcJOlNwdA4M="
"2026-02-13 05:24:24.643","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:58tlmzUUwYw+GYMHlhFkMcd6xBc="
"2026-02-13 05:24:24.606","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:H14IDIX/crMeMBtKgjYZ6UhVV74="
"2026-02-13 05:24:24.535","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:CcgPMwdCMjyB0odkOEJ3lzTto+0="
"2026-02-13 05:24:24.494","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ONGXVY3+N/lqroRSq1ovWWFgyYI="
"2026-02-13 05:24:24.420","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Tg/aNzfM5fDIkowNItiL4AgvUuI="
"2026-02-13 05:24:24.381","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:L5c1npb4GhBtZYsS/9jOrpzer2k="
"2026-02-13 05:23:12.244","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:rh9KTBZRxiSgj25ZVuVZgRi+QX0="
"2026-02-13 05:23:12.244","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:kqdu3VRe2kB1LM54W0NMwuXuZu4="
"2026-02-13 05:23:09.054","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:V7C8uk+m1RRMBF0vZAx9ttfeNBs="
"2026-02-13 05:23:09.053","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:kaSexHeXwrBSciVCImA0HlyY1ho="
"2026-02-13 05:22:46.134","10.1.2.12","8.8.8.8","udp","214.56.58.16.in-addr.arpa","PTR","scan.visionheight.com","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:22:46.134","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:22:37.090","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:9qCw8MTiyX9s+XUl6BG8eq9Q8AM="
"2026-02-13 05:22:37.090","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:Rm8Xr4kvISc6h8h+6Mf1jgW4QZc="
"2026-02-13 05:22:34.366","10.1.2.12","8.8.8.8","udp","133.9.202.35.in-addr.arpa","PTR","133.9.202.35.bc.googleusercontent.com","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:22:34.366","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:22:26.120","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:YFsS0ZG0e0W0ex9VSEo/lmrmz8M="
"2026-02-13 05:22:26.082","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:OClcG/JiFXcaagw3UZjz5zDkky0="
"2026-02-13 05:22:26.006","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:YVxP1ai49Rq+Vl3OZy+LXV7pAI4="
"2026-02-13 05:22:25.968","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ZB2rBEOuCxmblreWu/Hmh4n95pk="
"2026-02-13 05:22:25.898","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:dedi/x1CzSqn1ZiD+X3ZVXIwa3k="
"2026-02-13 05:22:25.858","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:+EF3NThA89Ww9Z+bNHON6rnRbAM="
"2026-02-13 05:22:25.782","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:RskwfsFXsgoAw8yQK9/9BmT9eTM="
"2026-02-13 05:22:25.743","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Xs3xoR8wJhYmBCg6m6zktv60z+s="
"2026-02-13 05:22:25.672","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:m2HqRkyNBURaiQGzX0ruvGlYHyk="
"2026-02-13 05:22:25.633","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zuCzJsgC9C6+b7h8GhkOD8DVWEU="
"2026-02-13 05:22:25.557","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:yZpS34VsM5B5Rpmv12J1MQ9Vjo4="
"2026-02-13 05:22:25.519","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ZZGdi0xvbav21Dsev8/lqCeMZwc="
"2026-02-13 05:22:25.447","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:2MGnhAGSXPdzQ6vFKj4mMKubS/Y="
"2026-02-13 05:22:25.409","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ooGIoGEyqaIMM3Rdvc7Q9S+yoDk="
"2026-02-13 05:22:25.334","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:mfC6d2z7Lao/EnYTcP4L6o/xX3I="
"2026-02-13 05:22:25.296","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:RXUK1LBX9vSp9ze19jauMDsD48A="
"2026-02-13 05:22:25.224","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:1E80Sl+iIVfnZ9EMF4vXraVxulg="
"2026-02-13 05:22:25.185","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:D2fqpHb6Fj927QO0tpfjZaFx4nw="
