ts,uid,orig_h,orig_p,resp_h,resp_p,proto,query,qtype_name,answers,rcode_name,qclass_name
1767951842.888673,CJxinu2vcN7QOe4klk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951844.724424,C0cdAPQGBi70lMDr6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767951844.724424,CVfAOB3DX10AH6gpV6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951846.007855,CUWy55XLL1uNRD3P3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951846.007892,Cr5Vg32OgxtwCe8jP5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767951862.715341,CPkTudR5eWCbCgYMh,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767951862.715316,CkRldb3I3W3ebw8BSd,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767951980.718011,C5xQyX3qBSNMUswEgc,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767951980.718034,CkZrWj2wTqWRqSh3ak,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951982.276165,CkDVjW3PtBXu2dHJf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951982.276201,CaNpTZ2Vwg84ufyiS5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767951984.45993,Cb6utJbET7VxScl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767951984.459951,C20q4t3ptFXwxHJYR5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951987.247455,CgNlOt4VWMO0q6ZyO3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767951987.247483,CzXKAN3eGzShiFGQVd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952123.375435,CwLbtCytYJXnri4N7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952123.375475,Cee5pFJVrcOV6Rq69,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952125.871767,Cb8s623gu0NJcjb8Mg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952125.871789,CX3ngu41OR40Ugom47,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952162.719521,Ckf8He3m74CQb65Wkg,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952162.719489,Cz6iIZ27jvX2GzymKd,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952262.446311,CxhWTo20zxZE2FSBSd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952262.44633,C6AzAnJqfCFPnmIhi,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952264.587919,CR6lac3YIoSx6oqRT6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952264.58794,CGs0uu46TuKgNbKSBh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952266.096812,CBla3833kSFGVqEpV,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952266.096863,CbsIAY22YNbvHAOJBk,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952403.053511,CZT3AK3XvTz5MWLQu6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952403.053532,CdHGDE4HyB6mh3to9l,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952404.506879,CZ9UxR1KRPl9bF4HJ,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952404.506895,C7bxGQ3NlVztATL57c,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952406.75018,CYLPfzDTIdGMBI2xk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952406.750237,CjrzuI3gsy6OYhELu8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952462.732469,CpKWWE26RxMTeeiF36,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952462.732493,CoytI92Gz2qE6O1fI2,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952544.340944,CaYQDL3OYSBvoNK6mj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952544.340926,CWORE8TUWN69gM172,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952546.691816,CYGD4x1UhYymQAdi4i,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952546.691786,CjVXZe4jxrxC2xnY4b,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952642.748522,CGQCVZ1jPXq4WAegU5,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952642.7485,CxS7Ee26ZNQmKy3DQ2,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952642.750745,CEN2EQ2PubMfmTnWYk,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952642.750736,CMXLbg4h5WiLcVx8j1,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952642.787187,CCwy8q3fyVWzrD23H8,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952642.787125,CugYyX1TRDr8GVFwPi,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952648.866769,CD3Wxw3W3rkfLxFRO9,,,,,udp,artifacts.security.elastic.co,A,['infra-cdn.elastic.co' '34.120.127.130'],NOERROR,C_INTERNET
1767952648.86675,CKlRN61PLhNNO0G5P4,,,,,udp,artifacts.security.elastic.co,AAAA,['infra-cdn.elastic.co' '2600:1901:0:1d7::'],NOERROR,C_INTERNET
1767952674.106063,CY2sE1t82GDE5bl3k,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952674.106869,CUXEFl1R2SoomAA751,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952685.1067,CLeVklRpSHguB8Abb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952685.106055,CZPOfg4YgWnmltmRag,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952687.221176,CJDNzs3AVECcfnNEh9,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952687.221196,CYNttH27JVH79eT4Q7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952762.800459,CmtSwt4NUTYvNug5a7,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767952762.800487,CMfAkT2uB2CyDMYM23,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767952809.221624,CLbZ6Y3CEy8HvqQLq7,,,,,udp,version.bind,TXT,,,C_CHAOS
1767952825.3396,COapPjisYb8ujgIVb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952825.339627,CmaJ0j1jWwoYJQgUc3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952826.66175,Ci6ctRWo1skWhixZb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952826.661732,Cwo0Pc3M49OjHfPyGb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952828.713844,CB4dNn3tySu0CKyrV2,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952828.713867,CC2jD34cVzgH2H1e8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952830.789151,CrGdod2EpzoGzY5qeg,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952830.78918,CLe2cRMo3LYnhGhLi,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952836.319033,C2H3WzQxYWMDWhusj,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767952836.319033,C2H3WzQxYWMDWhusj,,,,,udp,221.95.94.80.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767952970.050283,C9x28Y29jGjtCrDqJ,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952970.050259,CgtMtX3vqs9MIfO0ch,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952972.420624,CEeAve2hWUSfLMf5R4,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767952972.420612,CbCkAcgEHa5KcjXs5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952974.098463,CQu5WlinXHvOyIJu8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767952974.098445,CzKgLJ3CtPYlJrosah,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953062.756811,C4y2SL3vbM0Rs9UCN6,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767953062.756811,CNxAGq2H3iKkgr4V5c,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767953113.172579,C1MU462KrqFsndzrVj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953113.172613,CczdtXICg4QtjJK1b,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953115.533119,CmVelE4ZXzeFzsICe1,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953115.533138,CR0hAf27qbbcwmfY77,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953138.023904,ClNSotfIeEa52w6x,,,,,udp,io,*,,,C_INTERNET
1767953254.177827,CwFfPUYIF5pHcAUDd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953254.177827,CjQaGk3tTXlM3pyE5k,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953255.669994,CWFSzw4i7E8CRitGl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953255.670014,COmODi1XpHfNShv5L,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953256.855089,C0D6I44Ncrot7xiU54,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953256.8551,CtKNDb4FG1CmVi7Yr1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953258.847271,CA6LMp2lliva36WD,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953258.847303,C9HI8B1MTffV2fRz7a,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953260.644906,Clh6ie4B3W426NlzP3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953260.644894,C2tmUR38UxOr4726V7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953277.879066,CJJBNS36eqKYzrNdRg,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767953277.879066,CJJBNS36eqKYzrNdRg,,,,,udp,146.100.92.164.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767953362.770134,CDtOzD3ZHEmpyNPFm4,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767953362.770114,CvL02G45NJB1JZMPLl,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767953399.425304,C7btnFXyR9zGAuTYb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953399.425326,CNtCb246jPBokEtQVi,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953401.1217,C7Dlz840PxYoP1kLzl,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953401.121744,CljYRz14U81dumuPD3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953403.28838,CvdLFV1MExPA5IMQQg,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953403.288423,CkrcytB2niPMHqK48,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953405.480592,CLrSZi1CbNTgrmTng8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953405.480614,CeHscTzLysSmjRYd6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953533.765616,CmMBwa35dpCXU3S0s,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767953533.765638,CC4EJ4w5poNOKIWwh,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767953533.974958,Cl4mTX24h78QeWIOZ3,,,,,udp,artifacts.security.elastic.co,AAAA,['infra-cdn.elastic.co' '2600:1901:0:1d7::'],NOERROR,C_INTERNET
1767953533.974946,CNmqs620pHwheHnFdh,,,,,udp,artifacts.security.elastic.co,A,['infra-cdn.elastic.co' '34.120.127.130'],NOERROR,C_INTERNET
1767953544.11537,CNb5ie8uqv1o45Vi9,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767953544.115346,Ciu6u53X90VhHPLLW9,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767953545.326546,C0XKG54u1Aak3LFpC1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953545.326524,CCbFFrxjvgqxIGyI2,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953547.118456,CzQVgX1TtGolJzAK28,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953547.118417,CPUxvT3R9RShBtHsx,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953548.898341,C2jQeIfTu0Xl14tpc,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953548.898375,CUHeuv2F53bSb4jAU9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953551.465804,Cr3XQGQVGGTLrygSh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953551.465795,Ch7P2Qlr394uLhOo2,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953601.049981,CCqEXl6kH08UcYQe,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767953601.049382,CCqEXl6kH08UcYQe,,,,,udp,47.154.142.45.in-addr.arpa,PTR,,SERVFAIL,C_INTERNET
1767953662.783418,ChYG6M3Hxwe1E0fKb9,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767953662.783381,CKRE3kegnl6DyRKw2,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767953694.070629,CYZArZ1T6stf7wfBj2,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953694.070607,CTpTTd3Ry9aixI5ze1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953696.65232,CG7WRp41UT6vOaJWj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953696.652298,CtbzMP3kJmkUyfPNli,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953698.595901,Cl46fSFk8BZhQqaSl,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953698.595926,Ch76J11VPfEJiLMhg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953700.447458,CRC5kPS6f0aZBQR0f,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953700.447424,Cybxsr3OX4BFrHxpH6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953840.542965,CJeAtz4eg6jDsH8dp9,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953840.542948,ClUR3b4eCuTfIIK81l,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953843.666661,CFWeQv4e6L7BcgFSW3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953843.666682,C4l2C14KLzP7duod4f,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953876.753075,CLzMvL2tYE0P9j0Qv2,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767953876.753075,CLzMvL2tYE0P9j0Qv2,,,,,udp,66.156.62.64.in-addr.arpa,PTR,['66.0-24.156.62.64.in-addr.arpa' 'scan-64-0.shadowserver.org'],NOERROR,C_INTERNET
1767953893.195361,Cw8rpBRhYzwvGxjKl,,,,,udp,_ipp._tcp.local,PTR,,,C_INTERNET
1767953893.19544,CUxIUx1doyqMjUIRL7,,,,,udp,_ipp._tcp.local,PTR,,,C_INTERNET
1767953962.821175,CkikCX1ysLmFMuLEc3,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767953962.821199,ClyGuq1pv97Rv9p28k,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767953984.413912,Css5tY2LiStUPEkWEh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767953984.413942,CtXkCU2HAIFXrv7uL9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953988.494289,CRH2tJ1I7lWZiFdbyk,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767953988.494263,CkCWA93kx2oXl5k2Y1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954040.576063,CM45ys3sD6IV3vufhl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954040.576044,CiAvnm1QAeUzwvJdLe,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954093.246686,CIhDF6y4UBrIuQWs6,,,,,udp,api.ipify.org,AAAA,,NOERROR,C_INTERNET
1767954093.246667,CdC7i43DF9MwEzb7Dg,,,,,udp,api.ipify.org,A,['104.26.13.205' '172.67.74.152' '104.26.12.205'],NOERROR,C_INTERNET
1767954130.880372,CXahkR2FuTq4vaHv4l,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954130.880384,ChTySa4Nnuz1En3bch,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954132.949045,CYO2Dk4l5LYKD667Uj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954132.94902,CRB6gO2T0MTOul2yO8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954184.830221,C4PwBV1ccK52J2oVzd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954184.830189,Ch7jmA3JIDVok3Ow22,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954262.818913,CwHaKuiGn6bJXP11i,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767954262.818933,CoDSYWP2kHblSbjc5,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767954274.816815,C1dWWz2RYFxErve0p7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954274.816793,Ch4ZSc1KjsWmRXNAd7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954276.388746,CnzX1y3U7HeviBG0pk,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954276.388725,Cwiu5a1ewcJ9HoBDvi,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954278.464268,CuewjS2uxNcGEpJ5A1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954278.464288,CdiWjD4rUHPFiiWXVi,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954314.487624,CfoIzo1Q1aoEL7RMni,,,,,udp,ims.mnc001.mcc262.3gppnetwork.org,A,,,C_INTERNET
1767954419.214236,C7rRBe3fYQPqQyHAee,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954419.214216,CxZzHI1wQZCfBS6A8l,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954421.214269,CeSiSB3bkMBKdvGTNa,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954421.214293,CtxkRF4RIDCFj1aqV8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954510.582799,CWAq8YRpLRMbmh2Jh,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767954510.582799,CWAq8YRpLRMbmh2Jh,,,,,udp,232.19.97.18.in-addr.arpa,PTR,['ec2-18-97-19-232.compute-1.amazonaws.com'],NOERROR,C_INTERNET
1767954562.821494,Ce4NIK3wU3oj56CRIa,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767954562.821512,Cjnj1430a2hE35MNjh,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767954562.947498,CWZ53c18ugojF8sN0k,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954562.947518,CsjYEG2gfsaaopimp3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954564.616494,CNR4BjzlcwP8JEpR7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954564.616507,CNYuDbpmmNc0Fo2Yl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954566.3448,C8cCSp4TNyRpJGSiv6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954566.344811,CTmuQs3LFr0eCDC0Nl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954567.968214,CUptFL3F4Ss8ltElIb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954567.968226,ChygzR20SPCTq7BFaj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954570.244371,CYkDAl2UE953IGyUPb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954570.244352,CpHmOV3fMLXIFcuPj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954571.784176,Cole9T2cpGma0U2FMe,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954571.784195,C6OTPJ3vvbJ5phwMYe,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954573.600587,CZx3ZHQOKbSWlhqt8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954573.600608,CbqyNpf2pQnttAutf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954681.348008,CkNiwu1XLtnbmgCWNa,,,,,udp,000647f206c15300.c74a.211-115-206-12.asertdnsresearch.com,A,,,C_INTERNET
1767954714.74542,CZ68Gl41Sa6skurW71,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954714.745397,COO9TI1VLhczUTSYm6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954715.907311,C9n72y12BAoBfbF391,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954715.907293,CjWilF2RnogXU5Yy0d,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954717.924448,ClyTf54LqpJSf7Gxt3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954717.924479,ClLQchpQ2o7ViuPo3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954858.792653,CQU6uo3jdT6fNRHgih,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954858.792671,CRvrqx2lcukEhSzkDb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954861.576413,CW0RRF29P6NkaRybU6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767954861.576432,C8seh84shfUtzKaRS2,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767954862.83526,C5DAzh477h5W10dvnk,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767954862.835286,Ckr56u11DPwhi2sBLh,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767954863.788772,CscG5i3fn5iSGNjtf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
